Camera,Datetime,Dir,EagleLabel,Image1,Image2,ROI,bbox,regionID
CAM74,2016:11:18 02:49:29,d:\photo_set_1\,0.0,971.0,972.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:49:30,d:\photo_set_1\,0.0,972.0,970.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:50:09,d:\photo_set_1\,0.0,973.0,974.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:50:10,d:\photo_set_1\,0.0,974.0,975.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:50:11,d:\photo_set_1\,0.0,975.0,973.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:52:19,d:\photo_set_1\,0.0,976.0,977.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:52:20,d:\photo_set_1\,0.0,977.0,978.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:52:21,d:\photo_set_1\,0.0,978.0,976.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:52:55,d:\photo_set_1\,0.0,979.0,980.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:52:56,d:\photo_set_1\,0.0,980.0,981.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:52:57,d:\photo_set_1\,0.0,981.0,979.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:53:01,d:\photo_set_1\,0.0,982.0,983.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:53:02,d:\photo_set_1\,0.0,983.0,984.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:53:03,d:\photo_set_1\,0.0,984.0,982.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:29,d:\photo_set_1\,0.0,985.0,986.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:30,d:\photo_set_1\,0.0,986.0,987.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:31,d:\photo_set_1\,0.0,987.0,985.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:33,d:\photo_set_1\,0.0,988.0,989.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:34,d:\photo_set_1\,0.0,989.0,990.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:35,d:\photo_set_1\,0.0,990.0,988.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:47,d:\photo_set_1\,0.0,991.0,992.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:48,d:\photo_set_1\,0.0,992.0,993.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:54:49,d:\photo_set_1\,0.0,993.0,991.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:22,d:\photo_set_1\,0.0,994.0,995.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:23,d:\photo_set_1\,0.0,995.0,996.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:24,d:\photo_set_1\,0.0,996.0,994.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:31,d:\photo_set_1\,0.0,997.0,998.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:32,d:\photo_set_1\,0.0,998.0,999.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:33,d:\photo_set_1\,0.0,999.0,997.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:43,d:\photo_set_1\,0.0,1000.0,1001.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:45,d:\photo_set_1\,0.0,1001.0,1002.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:46,d:\photo_set_1\,0.0,1002.0,1000.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:56,d:\photo_set_1\,0.0,1003.0,1004.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:57,d:\photo_set_1\,0.0,1004.0,1005.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:55:58,d:\photo_set_1\,0.0,1005.0,1003.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:56:09,d:\photo_set_1\,0.0,1006.0,1007.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:56:10,d:\photo_set_1\,0.0,1007.0,1008.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:56:11,d:\photo_set_1\,0.0,1008.0,1006.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:56:50,d:\photo_set_1\,0.0,1009.0,1010.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:56:51,d:\photo_set_1\,0.0,1010.0,1011.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:56:52,d:\photo_set_1\,0.0,1011.0,1009.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:31,d:\photo_set_1\,0.0,1012.0,1013.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:32,d:\photo_set_1\,0.0,1013.0,1014.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:33,d:\photo_set_1\,0.0,1014.0,1012.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:34,d:\photo_set_1\,0.0,1015.0,1016.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:35,d:\photo_set_1\,0.0,1016.0,1017.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:36,d:\photo_set_1\,0.0,1017.0,1015.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:40,d:\photo_set_1\,0.0,1018.0,1019.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:41,d:\photo_set_1\,0.0,1019.0,1020.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:42,d:\photo_set_1\,0.0,1020.0,1018.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:49,d:\photo_set_1\,0.0,1021.0,1022.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:50,d:\photo_set_1\,0.0,1022.0,1023.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:57:51,d:\photo_set_1\,0.0,1023.0,1021.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:58:36,d:\photo_set_1\,0.0,1024.0,1025.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:58:37,d:\photo_set_1\,0.0,1025.0,1026.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:58:38,d:\photo_set_1\,0.0,1026.0,1024.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:06,d:\photo_set_1\,0.0,1027.0,1028.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:08,d:\photo_set_1\,0.0,1028.0,1029.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:09,d:\photo_set_1\,0.0,1029.0,1027.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:21,d:\photo_set_1\,0.0,1030.0,1031.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:22,d:\photo_set_1\,0.0,1031.0,1032.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:23,d:\photo_set_1\,0.0,1032.0,1030.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:27,d:\photo_set_1\,0.0,1033.0,1034.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:28,d:\photo_set_1\,0.0,1034.0,1035.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 02:59:29,d:\photo_set_1\,0.0,1035.0,1033.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:00:33,d:\photo_set_1\,0.0,1036.0,1037.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:00:34,d:\photo_set_1\,0.0,1037.0,1038.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:00:35,d:\photo_set_1\,0.0,1038.0,1036.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:01:57,d:\photo_set_1\,0.0,1039.0,1040.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:01:58,d:\photo_set_1\,0.0,1040.0,1041.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:01:59,d:\photo_set_1\,0.0,1041.0,1039.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:02:09,d:\photo_set_1\,0.0,1042.0,1043.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:02:10,d:\photo_set_1\,0.0,1043.0,1044.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:02:11,d:\photo_set_1\,0.0,1044.0,1042.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:03:24,d:\photo_set_1\,0.0,1045.0,1046.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:03:25,d:\photo_set_1\,0.0,1046.0,1047.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:03:26,d:\photo_set_1\,0.0,1047.0,1045.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:03:40,d:\photo_set_1\,0.0,1048.0,1049.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:03:41,d:\photo_set_1\,0.0,1049.0,1050.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:03:42,d:\photo_set_1\,0.0,1050.0,1048.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:01,d:\photo_set_1\,0.0,1051.0,1052.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:02,d:\photo_set_1\,0.0,1052.0,1053.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:03,d:\photo_set_1\,0.0,1053.0,1051.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:08,d:\photo_set_1\,0.0,1054.0,1055.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:09,d:\photo_set_1\,0.0,1055.0,1056.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:10,d:\photo_set_1\,0.0,1056.0,1054.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:15,d:\photo_set_1\,0.0,1057.0,1058.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:16,d:\photo_set_1\,0.0,1058.0,1059.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:04:17,d:\photo_set_1\,0.0,1059.0,1057.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:15,d:\photo_set_1\,0.0,1060.0,1061.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:16,d:\photo_set_1\,0.0,1061.0,1062.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:17,d:\photo_set_1\,0.0,1062.0,1060.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:27,d:\photo_set_1\,0.0,1063.0,1064.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:28,d:\photo_set_1\,0.0,1064.0,1065.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:29,d:\photo_set_1\,0.0,1065.0,1063.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:36,d:\photo_set_1\,0.0,1066.0,1067.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:37,d:\photo_set_1\,0.0,1067.0,1068.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:38,d:\photo_set_1\,0.0,1068.0,1066.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:39,d:\photo_set_1\,0.0,1069.0,1070.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:40,d:\photo_set_1\,0.0,1070.0,1071.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:41,d:\photo_set_1\,0.0,1071.0,1069.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:56,d:\photo_set_1\,0.0,1072.0,1073.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:57,d:\photo_set_1\,0.0,1073.0,1074.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:05:58,d:\photo_set_1\,0.0,1074.0,1072.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:05,d:\photo_set_1\,0.0,1075.0,1076.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:06,d:\photo_set_1\,0.0,1076.0,1077.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:07,d:\photo_set_1\,0.0,1077.0,1075.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:13,d:\photo_set_1\,0.0,1078.0,1079.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:14,d:\photo_set_1\,0.0,1079.0,1080.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:15,d:\photo_set_1\,0.0,1080.0,1078.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:20,d:\photo_set_1\,0.0,1081.0,1082.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:21,d:\photo_set_1\,0.0,1082.0,1083.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:22,d:\photo_set_1\,0.0,1083.0,1081.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:28,d:\photo_set_1\,0.0,1084.0,1085.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:29,d:\photo_set_1\,0.0,1085.0,1086.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:30,d:\photo_set_1\,0.0,1086.0,1084.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:33,d:\photo_set_1\,0.0,1087.0,1088.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:34,d:\photo_set_1\,0.0,1088.0,1089.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:35,d:\photo_set_1\,0.0,1089.0,1087.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:48,d:\photo_set_1\,0.0,1090.0,1091.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:49,d:\photo_set_1\,0.0,1091.0,1092.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:06:50,d:\photo_set_1\,0.0,1092.0,1090.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:00,d:\photo_set_1\,0.0,1093.0,1094.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:01,d:\photo_set_1\,0.0,1094.0,1095.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:02,d:\photo_set_1\,0.0,1095.0,1093.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:03,d:\photo_set_1\,0.0,1096.0,1097.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:04,d:\photo_set_1\,0.0,1097.0,1098.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:05,d:\photo_set_1\,0.0,1098.0,1096.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:26,d:\photo_set_1\,0.0,1099.0,1100.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:27,d:\photo_set_1\,0.0,1100.0,1101.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:28,d:\photo_set_1\,0.0,1101.0,1099.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:35,d:\photo_set_1\,0.0,1102.0,1103.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:36,d:\photo_set_1\,0.0,1103.0,1104.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:07:37,d:\photo_set_1\,0.0,1104.0,1102.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:04,d:\photo_set_1\,0.0,1105.0,1106.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:05,d:\photo_set_1\,0.0,1106.0,1107.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:06,d:\photo_set_1\,0.0,1107.0,1105.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:08,d:\photo_set_1\,0.0,1108.0,1109.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:09,d:\photo_set_1\,0.0,1109.0,1110.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:10,d:\photo_set_1\,0.0,1110.0,1108.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:31,d:\photo_set_1\,0.0,1111.0,1112.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:32,d:\photo_set_1\,0.0,1112.0,1113.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:33,d:\photo_set_1\,0.0,1113.0,1111.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:53,d:\photo_set_1\,0.0,1114.0,1115.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:54,d:\photo_set_1\,0.0,1115.0,1116.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:08:55,d:\photo_set_1\,0.0,1116.0,1114.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:09,d:\photo_set_1\,0.0,1117.0,1118.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:10,d:\photo_set_1\,0.0,1118.0,1119.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:11,d:\photo_set_1\,0.0,1119.0,1117.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:21,d:\photo_set_1\,0.0,1120.0,1121.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:22,d:\photo_set_1\,0.0,1121.0,1122.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:23,d:\photo_set_1\,0.0,1122.0,1120.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:28,d:\photo_set_1\,0.0,1123.0,1124.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:29,d:\photo_set_1\,0.0,1124.0,1125.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:30,d:\photo_set_1\,0.0,1125.0,1123.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:36,d:\photo_set_1\,0.0,1126.0,1127.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:37,d:\photo_set_1\,0.0,1127.0,1128.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:09:38,d:\photo_set_1\,0.0,1128.0,1126.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:10:40,d:\photo_set_1\,0.0,1129.0,1130.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:10:41,d:\photo_set_1\,0.0,1130.0,1131.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:10:42,d:\photo_set_1\,0.0,1131.0,1129.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:21,d:\photo_set_1\,0.0,1132.0,1133.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:22,d:\photo_set_1\,0.0,1133.0,1134.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:23,d:\photo_set_1\,0.0,1134.0,1132.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:37,d:\photo_set_1\,0.0,1135.0,1136.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:38,d:\photo_set_1\,0.0,1136.0,1137.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:39,d:\photo_set_1\,0.0,1137.0,1135.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:47,d:\photo_set_1\,0.0,1138.0,1139.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:48,d:\photo_set_1\,0.0,1139.0,1140.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:49,d:\photo_set_1\,0.0,1140.0,1138.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:58,d:\photo_set_1\,0.0,1141.0,1142.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:11:59,d:\photo_set_1\,0.0,1142.0,1143.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:12:00,d:\photo_set_1\,0.0,1143.0,1141.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:12:47,d:\photo_set_1\,0.0,1144.0,1145.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:12:48,d:\photo_set_1\,0.0,1145.0,1146.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:12:49,d:\photo_set_1\,0.0,1146.0,1144.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:12:56,d:\photo_set_1\,0.0,1147.0,1148.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:12:57,d:\photo_set_1\,0.0,1148.0,1149.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:12:58,d:\photo_set_1\,0.0,1149.0,1147.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:13:12,d:\photo_set_1\,0.0,1150.0,1151.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:13:13,d:\photo_set_1\,0.0,1151.0,1152.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:13:14,d:\photo_set_1\,0.0,1152.0,1150.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:13:20,d:\photo_set_1\,0.0,1153.0,1154.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:13:21,d:\photo_set_1\,0.0,1154.0,1155.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:13:22,d:\photo_set_1\,0.0,1155.0,1153.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:14:51,d:\photo_set_1\,0.0,1156.0,1157.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:14:52,d:\photo_set_1\,0.0,1157.0,1158.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:14:53,d:\photo_set_1\,0.0,1158.0,1156.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:14:55,d:\photo_set_1\,0.0,1159.0,1160.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:14:56,d:\photo_set_1\,0.0,1160.0,1161.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 03:14:57,d:\photo_set_1\,0.0,1161.0,1159.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:23,d:\photo_set_1\,0.0,1162.0,1163.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:24,d:\photo_set_1\,0.0,1163.0,1164.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:25,d:\photo_set_1\,0.0,1164.0,1162.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:27,d:\photo_set_1\,0.0,1165.0,1166.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:28,d:\photo_set_1\,0.0,1166.0,1167.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:29,d:\photo_set_1\,0.0,1167.0,1165.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:30,d:\photo_set_1\,0.0,1168.0,1169.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:31,d:\photo_set_1\,0.0,1169.0,1170.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:32,d:\photo_set_1\,0.0,1170.0,1168.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:36,d:\photo_set_1\,0.0,1171.0,1172.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:37,d:\photo_set_1\,0.0,1172.0,1173.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:38,d:\photo_set_1\,0.0,1173.0,1171.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:45,d:\photo_set_1\,0.0,1174.0,1175.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:46,d:\photo_set_1\,0.0,1175.0,1176.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:47,d:\photo_set_1\,0.0,1176.0,1174.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:50,d:\photo_set_1\,0.0,1177.0,1178.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:51,d:\photo_set_1\,0.0,1178.0,1179.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:11:52,d:\photo_set_1\,0.0,1179.0,1177.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:12:49,d:\photo_set_1\,0.0,1180.0,1181.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:12:50,d:\photo_set_1\,0.0,1181.0,1182.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:12:51,d:\photo_set_1\,0.0,1182.0,1180.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:13:34,d:\photo_set_1\,0.0,1183.0,1184.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:13:35,d:\photo_set_1\,0.0,1184.0,1185.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:13:36,d:\photo_set_1\,0.0,1185.0,1183.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:13:38,d:\photo_set_1\,0.0,1186.0,1187.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:13:39,d:\photo_set_1\,0.0,1187.0,1188.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:13:40,d:\photo_set_1\,0.0,1188.0,1186.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:14:18,d:\photo_set_1\,0.0,1189.0,1190.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:14:19,d:\photo_set_1\,0.0,1190.0,1191.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:14:20,d:\photo_set_1\,0.0,1191.0,1189.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 06:14:55,d:\photo_set_1\,0.0,1192.0,1193.0,"[(354, 454), (1443, 1202)]",,
